target,pred,subset
430000.0,381071.7,6
430000.0,382238.6,6
434000.0,387597.06,6
430000.0,393154.25,6
426000.0,395686.34,6
422000.0,396146.16,6
429000.0,394556.16,6
438000.0,391816.12,6
440000.0,387847.47,6
437000.0,384661.47,6
433000.0,381640.38,6
429000.0,381379.34,6
428000.0,380982.53,6
426000.0,381613.2,6
428000.0,382578.97,6
430000.0,382927.94,6
449000.0,383007.47,6
480000.0,383830.62,6
519000.0,384755.84,6
556000.0,386966.03,6
588000.0,389051.56,6
609000.0,395713.66,6
628000.0,420321.5,6
645000.0,436988.9,6
667000.0,446947.3,6
683000.0,451794.03,6
693000.0,453490.7,6
697000.0,456350.28,6
696000.0,467755.38,6
689000.0,506667.8,6
672000.0,552001.2,6
651000.0,594072.25,6
627000.0,620633.2,6
600000.0,638237.2,6
570000.0,654962.6,6
550000.0,670449.56,6
538000.0,680992.4,6
511000.0,683458.8,6
483000.0,681265.75,6
461000.0,673247.56,6
442000.0,662549.0,6
426000.0,642381.6,6
413000.0,615474.25,6
408000.0,583505.56,6
413000.0,549145.8,6
422000.0,515201.12,6
441000.0,483781.12,6
468000.0,456205.5,6
497000.0,432684.72,6
528000.0,413694.25,6
558000.0,399490.88,6
579000.0,388677.34,6
595000.0,379821.78,6
607000.0,387416.0,6
612000.0,398850.03,6
624000.0,405688.6,6
636000.0,407827.72,6
633000.0,406725.7,6
623000.0,413406.84,6
610000.0,424402.38,6
587000.0,434326.78,6
565000.0,439938.28,6
559000.0,440151.56,6
549000.0,437765.25,6
532000.0,434964.3,6
516000.0,432447.47,6
506000.0,427216.7,6
498000.0,418200.53,6
495000.0,408602.3,6
496000.0,399069.44,6
501000.0,393249.1,6
507000.0,390278.5,6
515000.0,386727.16,6
525000.0,383053.9,6
549000.0,380155.34,6
579000.0,381393.47,6
612000.0,383386.94,6
643000.0,386257.0,6
674000.0,389148.38,6
708000.0,390306.12,6
739000.0,390712.4,6
765000.0,395282.7,6
787000.0,402739.4,6
804000.0,410317.03,6
818000.0,422985.03,6
832000.0,438667.2,6
847000.0,481122.06,6
860000.0,584831.0,6
870000.0,785383.06,6
880000.0,897216.8,6
894000.0,953271.7,6
904000.0,996341.25,6
917000.0,1.0272682e+06,6
928000.0,1.054103e+06,6
940000.0,1.0676858e+06,6
963000.0,1.0711071e+06,6
983000.0,1.0613351e+06,6
990999.94,1.04355294e+06,6
992000.0,1.02196756e+06,6
990999.94,1.001167e+06,6
996000.0,997317.75,6
1e+06,985345.06,6
1.01e+06,971326.7,6
1.03e+06,951001.44,6
1.04e+06,932528.06,6
1.06e+06,949189.94,6
1.06e+06,971065.4,6
1.06e+06,972302.6,6
1.06e+06,964532.7,6
1.06e+06,957055.3,6
1.05e+06,955643.3,6
1.06e+06,954481.4,6
1.06e+06,958495.94,6
1.07e+06,970408.1,6
1.07e+06,973336.8,6
1.07e+06,1.0160036e+06,6
1.07e+06,1.0206623e+06,6
1.08e+06,1.02462125e+06,6
1.09e+06,1.0376565e+06,6
1.09e+06,1.04584444e+06,6
1.09e+06,1.0522525e+06,6
1.07e+06,1.0500516e+06,6
1.05e+06,1.04243e+06,6
1.03e+06,1.02311875e+06,6
1.01e+06,997588.5,6
985000.0,968298.7,6
960000.0,937171.3,6
949000.0,902091.2,6
937999.94,869183.7,6
912000.0,846299.6,6
876000.0,820088.56,6
837000.0,791929.25,6
801000.0,778433.75,6
769000.0,757088.94,6
741000.0,737965.9,6
718000.0,721581.56,6
700000.0,698778.0,6
695000.0,675440.8,6
704000.0,650783.9,6
710000.0,628625.75,6
716000.0,601900.56,6
722000.0,576168.06,6
727000.0,570891.1,6
742000.0,567082.5,6
754000.0,556951.9,6
771000.0,542107.9,6
781000.0,540191.94,6
787000.0,570990.75,6
791000.0,618441.0,6
795000.0,644393.44,6
802000.0,651450.9,6
814000.0,660679.4,6
806000.0,750785.56,6
808000.0,817024.94,6
813000.0,857947.94,6
798000.0,878778.06,6
779000.0,885117.56,6
758000.0,890565.56,6
742000.0,903399.44,6
730000.0,909704.25,6
724000.0,901664.4,6
719000.0,885833.8,6
712000.0,863473.4,6
705000.0,837149.1,6
692000.0,823583.8,6
680000.0,842170.3,6
673000.0,838093.8,6
669000.0,836734.2,6
665000.0,811484.06,6
659000.0,792773.8,6
659000.0,775278.06,6
657000.0,759941.1,6
651000.0,745029.8,6
649000.0,723577.25,6
651000.0,722990.2,6
655000.0,751499.3,6
660000.0,782720.6,6
668000.0,795686.4,6
678000.0,799569.5,6
686000.0,801934.8,6
690000.0,803096.44,6
690000.0,800486.9,6
689000.0,800034.5,6
689000.0,787854.6,6
682000.0,763492.7,6
673000.0,732114.0,6
665000.0,710193.94,6
655000.0,680269.6,6
641000.0,654024.5,6
626000.0,637281.94,6
611000.0,621592.3,6
595000.0,615985.4,6
577000.0,608702.7,6
561000.0,605968.6,6
547000.0,604435.0,6
536000.0,601108.06,6
527000.0,593751.6,6
524000.0,582593.8,6
526000.0,566318.3,6
539000.0,546120.8,6
561000.0,520570.72,6
583000.0,500701.5,6
603000.0,476601.7,6
622000.0,452131.28,6
637000.0,431502.9,6
653000.0,421686.72,6
665000.0,426977.78,6
671000.0,426529.44,6
668000.0,428973.1,6
653000.0,425892.1,6
631000.0,436915.25,6
611000.0,444048.38,6
592000.0,446622.22,6
581000.0,444731.6,6
580000.0,444155.75,6
587000.0,442687.2,6
597000.0,438340.56,6
609000.0,432275.53,6
620000.0,422508.75,6
631000.0,422308.0,6
641000.0,425653.97,6
650000.0,419885.2,6
655000.0,412676.22,6
650000.0,404950.3,6
640000.0,396033.88,6
623000.0,392999.97,6
601000.0,395036.25,6
573000.0,394246.25,6
541000.0,390259.2,6
507000.0,386225.56,6
472000.0,384551.34,6
448000.0,383008.56,6
425000.0,379886.16,6
404000.0,375953.5,6
387000.0,372131.72,6
374000.0,366463.47,6
365000.0,360653.12,6
357000.0,355806.8,6
343000.0,351279.88,6
327000.0,347974.38,6
318000.0,346456.53,6
315000.0,345341.2,6
313000.0,343381.3,6
307000.0,341185.9,6
307000.0,339142.94,6
301000.0,337027.12,6
300000.0,335726.12,6
306000.0,334564.94,6
310000.0,332990.56,6
316000.0,331541.06,6
326000.0,330485.97,6
335000.0,329588.8,6
349000.0,328844.72,6
363000.0,328491.78,6
401000.0,328041.72,6
423000.0,327798.22,6
391000.0,328299.56,6
376000.0,329641.88,6
362000.0,330445.72,6
350000.0,331982.22,6
344000.0,332464.8,6
328000.0,332774.6,6
314000.0,332688.3,6
309000.0,332574.5,6
312000.0,331960.44,6
318000.0,330747.62,6
332000.0,329608.1,6
352000.0,328795.62,6
370000.0,328064.7,6
387000.0,328026.84,6
400000.0,328533.34,6
415000.0,328634.9,6
414000.0,332717.78,6
396000.0,339803.9,6
368000.0,343694.2,6
343000.0,346885.62,6
326000.0,350038.44,6
315000.0,353289.28,6
299000.0,355435.72,6
289000.0,358124.38,6
280000.0,359930.47,6
272000.0,357919.44,6
271000.0,354255.4,6
271000.0,350614.56,6
286000.0,346980.2,6
296000.0,343878.34,6
300000.0,342209.56,6
312000.0,341009.5,6
327000.0,339930.6,6
336000.0,339083.84,6
341000.0,338350.16,6
340000.0,338554.5,6
329000.0,339026.6,6
312000.0,341653.9,6
295000.0,344736.88,6
282000.0,347026.94,6
269000.0,347698.06,6
259999.97,348041.4,6
254000.0,348699.78,6
252000.0,348940.1,6
257000.0,349480.56,6
264000.0,350559.78,6
272000.0,349637.12,6
290000.0,351759.97,6
299000.0,350717.47,6
302000.0,350265.03,6
309000.0,349639.62,6
303000.0,348744.7,6
294000.0,351013.2,6
289000.0,350814.62,6
287000.0,350277.2,6
285000.0,349770.47,6
285000.0,349034.78,6
286000.0,348705.22,6
284000.0,350302.03,6
271000.0,350994.38,6
261000.0,353501.3,6
258000.0,354422.16,6
259000.0,355660.34,6
265000.0,355525.94,6
271000.0,354747.4,6
280000.0,353909.62,6
297000.0,352930.75,6
314000.0,351532.9,6
332000.0,349805.16,6
353000.0,348220.78,6
370000.0,349971.25,6
385000.0,350635.34,6
399000.0,352512.53,6
405000.0,354994.94,6
404000.0,359595.78,6
397000.0,365571.9,6
385000.0,370636.9,6
371000.0,374893.38,6
357000.0,378777.97,6
343000.0,381805.6,6
333000.0,382992.88,6
322000.0,381823.12,6
311000.0,379186.1,6
306000.0,374962.62,6
306000.0,370063.0,6
302000.0,364804.0,6
301000.0,361185.94,6
300000.0,358798.47,6
299000.0,355632.2,6
297000.0,352827.9,6
297000.0,349675.88,6
298000.0,347349.8,6
297000.0,345874.62,6
299000.0,344560.84,6
296000.0,343504.97,6
292000.0,342570.06,6
287000.0,341506.1,6
285000.0,340438.6,6
286000.0,340167.84,6
276000.0,339854.4,6
264000.0,339306.8,6
253000.03,338984.28,6
248000.0,338613.72,6
244000.0,338340.3,6
244999.97,338001.53,6
254000.0,337644.22,6
274999.97,337385.75,6
295000.0,337036.9,6
315000.0,336900.38,6
331000.0,336694.28,6
344000.0,336256.34,6
351000.0,336386.16,6
368000.0,337289.5,6
386000.0,338342.75,6
399000.0,338399.1,6
405000.0,337823.1,6
413000.0,337724.94,6
417000.0,339944.8,6
416000.0,341473.75,6
415000.0,342898.94,6
413000.0,343578.25,6
404000.0,344512.9,6
393000.0,345599.2,6
387000.0,346863.0,6
385000.0,349946.56,6
374999.97,352680.28,6
372000.0,353747.7,6
377000.0,353875.56,6
391000.0,353871.47,6
415000.0,353942.75,6
447000.0,353712.5,6
487000.0,353636.12,6
530000.0,354108.28,6
563000.0,353865.3,6
590000.0,355713.3,6
612000.0,361771.72,6
631000.0,366541.0,6
650000.0,369903.1,6
664000.0,382648.25,6
676000.0,422358.5,6
687000.0,457628.56,6
696000.0,484203.12,6
708000.0,505308.0,6
720000.0,520131.0,6
725000.0,523730.62,6
724000.0,529033.9,6
714000.0,579203.56,6
700000.0,633357.44,6
679000.0,661582.94,6
654000.0,672535.7,6
629000.0,672278.3,6
607000.0,657305.4,6
587000.0,629349.5,6
570000.0,601188.44,6
553000.0,565062.2,6
535000.0,523939.4,6
513000.0,487788.06,6
494000.0,471281.16,6
474000.0,444966.1,6
453000.0,422712.7,6
435000.0,405126.2,6
419000.0,391432.7,6
408999.97,381423.0,6
400000.0,373688.56,6
400000.0,367286.16,6
415000.0,361168.06,6
441000.0,356096.22,6
473000.0,351990.3,6
504000.0,348693.16,6
530000.0,345996.97,6
553000.0,344015.47,6
570000.0,345739.66,6
580000.0,365778.4,6
582000.0,385178.34,6
579000.0,397788.3,6
572000.0,406017.0,6
567000.0,409570.1,6
571000.0,411254.97,6
589000.0,414875.72,6
615000.0,418991.0,6
643000.0,421204.25,6
674000.0,419304.1,6
704000.0,414678.7,6
729000.0,407586.06,6
753000.0,400924.1,6
772000.0,427384.78,6
791000.0,505806.38,6
811000.0,570194.1,6
825000.0,600563.0,6
839000.0,617833.7,6
856000.0,663187.2,6
873000.0,738907.25,6
891000.0,819515.94,6
905000.0,888220.06,6
915000.0,925876.7,6
922000.0,937687.3,6
935000.0,940092.6,6
943000.0,935580.56,6
949000.0,924789.9,6
956000.0,910916.1,6
963000.0,886869.6,6
965000.0,852014.4,6
967000.0,817520.75,6
972000.0,840608.9,6
981000.0,851852.1,6
981000.0,845135.8,6
977000.0,831146.75,6
970000.0,817071.4,6
965000.0,794367.44,6
961000.0,769963.3,6
952000.0,743555.0,6
945000.0,710441.4,6
943000.0,675434.6,6
930000.0,638357.94,6
918000.0,610897.94,6
906000.0,583167.44,6
896000.0,558510.1,6
891000.0,556222.3,6
891000.0,552530.2,6
884000.0,563176.25,6
870000.0,578019.3,6
855000.0,589483.25,6
841000.0,600069.1,6
830000.0,605893.94,6
820000.0,609595.94,6
811000.0,610873.0,6
805000.0,632804.06,6
792000.0,702775.7,6
785000.0,739183.7,6
781000.0,768370.44,6
787000.0,780623.06,6
794000.0,786123.8,6
804000.0,788621.6,6
812000.0,807696.8,6
822000.0,833274.2,6
833000.0,848796.56,6
846000.0,853376.44,6
858000.0,852945.94,6
869000.0,857017.44,6
875000.0,879597.0,6
880000.0,913848.6,6
879000.0,949615.44,6
881000.0,956899.6,6
884000.0,958507.1,6
882000.0,953566.7,6
875000.0,944135.5,6
862000.0,931865.25,6
846000.0,922934.3,6
830000.0,914746.1,6
811000.0,902447.6,6
796000.0,886795.6,6
784000.0,874812.25,6
777000.0,874123.56,6
777000.0,877143.44,6
779000.0,869157.94,6
787000.0,855680.25,6
796000.0,842996.7,6
804000.0,833347.94,6
814000.0,819338.9,6
823000.0,831026.7,6
831000.0,832728.44,6
838000.0,843542.44,6
845000.0,933249.9,6
853000.0,974301.4,6
861000.0,1.03283694e+06,6
867000.0,1.0602871e+06,6
864000.0,1.070276e+06,6
859000.0,1.0750286e+06,6
846000.0,1.0699429e+06,6
828000.0,1.0589946e+06,6
809000.0,1.0432177e+06,6
789000.0,1.0220152e+06,6
771000.0,990463.25,6
756000.0,947484.56,6
743000.0,901645.06,6
733000.0,851586.2,6
725000.0,800476.5,6
715000.0,752222.94,6
705000.0,741592.75,6
700000.0,720734.06,6
697000.0,696804.06,6
697000.0,722120.06,6
699000.0,716571.4,6
698000.0,713674.06,6
697000.0,713077.9,6
695000.0,705191.4,6
693000.0,691725.6,6
690000.0,671761.44,6
688000.0,650156.5,6
686000.0,629947.06,6
685000.0,608733.9,6
679000.0,583528.06,6
671000.0,558961.25,6
661000.0,540365.5,6
648000.0,526729.06,6
632000.0,522248.0,6
613000.0,530174.1,6
592000.0,526551.06,6
570000.0,538478.94,6
547000.0,541915.5,6
524000.0,540709.7,6
502000.0,537672.8,6
482000.0,540036.94,6
463000.0,556688.2,6
444000.0,558271.2,6
427000.0,558930.06,6
410000.0,553438.94,6
393999.97,540520.6,6
376000.0,520711.78,6
359000.0,499419.6,6
346000.0,480164.0,6
340000.0,462052.78,6
329999.97,442368.0,6
320000.0,424304.97,6
312000.0,410955.84,6
301000.0,400940.1,6
288000.0,393621.97,6
278000.0,385601.75,6
273000.0,378701.22,6
274000.0,373259.7,6
278000.0,369333.3,6
287000.0,365798.62,6
294000.0,363191.22,6
297000.0,359429.84,6
298000.0,355636.75,6
298000.0,352940.4,6
295000.0,358057.47,6
295000.0,356575.7,6
297000.0,354288.56,6
295000.0,350795.25,6
292000.0,349622.53,6
294000.0,347723.16,6
290000.0,346590.66,6
283000.03,346289.94,6
278000.0,345232.34,6
277000.0,344186.62,6
282000.0,343653.4,6
294000.0,343034.34,6
311000.0,342027.0,6
329000.0,346818.53,6
344999.97,345305.06,6
358000.0,343681.84,6
367000.0,342624.6,6
374000.0,341752.9,6
379000.0,342657.6,6
380000.0,344781.22,6
377000.0,346342.3,6
374000.0,346795.38,6
367000.0,344514.9,6
359999.97,342834.94,6
349000.0,344175.88,6
337000.0,344223.34,6
327000.0,344104.6,6
333000.0,346123.03,6
340000.0,347019.1,6
329999.97,347721.75,6
325000.0,348903.34,6
325000.0,348749.62,6
335000.0,347829.38,6
359000.0,347071.16,6
365000.0,347872.66,6
365000.0,348442.47,6
358000.0,347581.84,6
347000.0,345592.66,6
333000.0,344212.7,6
326000.0,343392.12,6
320000.0,342650.62,6
314000.0,341279.38,6
306000.0,340137.53,6
294000.0,338937.0,6
282000.0,337560.56,6
272000.0,336612.3,6
257000.0,335824.12,6
244000.0,335185.03,6
240000.0,335967.62,6
238000.03,336162.9,6
235000.0,336484.6,6
239000.0,336359.12,6
243000.0,337240.72,6
248000.0,336933.8,6
249000.0,337292.56,6
250000.0,337769.84,6
248000.0,338358.34,6
241000.0,337737.06,6
229000.0,337428.97,6
219000.0,337210.7,6
212000.0,338334.34,6
204000.0,338946.4,6
197000.0,338846.72,6
193000.0,338287.44,6
189000.0,337935.22,6
187000.0,337962.7,6
192000.0,338276.16,6
202000.0,338558.1,6
193000.0,337809.28,6
171000.0,336389.06,6
163000.0,335088.56,6
163000.0,333418.66,6
161000.0,331802.72,6
160000.0,330158.34,6
159000.0,328613.53,6
158000.0,327237.12,6
154000.0,326018.94,6
154000.0,325013.75,6
157000.0,324160.84,6
159000.0,323409.22,6
164000.0,322805.94,6
166000.0,322530.03,6
170000.03,322464.62,6
174000.0,321951.28,6
169000.0,321270.88,6
165000.0,321168.03,6
161999.97,323221.3,6
161000.0,325302.7,6
153000.0,326315.38,6
139000.0,326997.44,6
134000.0,327120.97,6
133000.0,327430.5,6
136000.0,327687.8,6
139000.0,328145.97,6
144000.0,327897.78,6
141000.0,327147.4,6
142000.0,325907.56,6
143000.0,324912.3,6
153000.0,323990.4,6
153000.0,323132.6,6
153000.0,322543.12,6
152000.0,322081.94,6
148000.0,321772.0,6
146999.97,321430.53,6
152000.0,321117.8,6
163000.0,320912.4,6
166000.0,320692.88,6
165000.0,320553.47,6
166000.0,321063.44,6
167000.0,321236.78,6
177000.0,321322.44,6
171000.0,321465.84,6
169000.0,321466.53,6
168000.0,321614.66,6
168000.0,321792.7,6
174000.0,321873.97,6
164000.0,321878.34,6
163000.0,321847.9,6
159000.0,321832.03,6
164000.0,322309.75,6
172000.0,323152.3,6
177000.0,323952.25,6
187000.0,324626.7,6
203000.0,325020.44,6
217000.0,325429.38,6
234000.0,326147.34,6
244000.0,327806.0,6
250000.0,334363.7,6
243000.0,339279.75,6
244000.0,341608.47,6
249000.0,344128.22,6
253000.03,347768.62,6
248000.0,351390.88,6
242000.0,353671.12,6
233000.0,355736.44,6
224000.0,355174.5,6
219000.0,352769.28,6
213000.0,349898.2,6
212000.0,347197.53,6
214999.97,344566.44,6
222000.0,342019.2,6
244000.0,340676.75,6
268000.03,339326.72,6
292000.0,338857.88,6
312000.0,338999.34,6
354000.0,340139.75,6
374000.0,342045.7,6
378000.0,343172.56,6
392000.0,344125.84,6
412000.0,346134.3,6
439000.0,347661.22,6
451000.0,348111.22,6
453000.0,349299.6,6
454000.0,351090.0,6
453000.0,351697.88,6
451000.0,353730.06,6
447000.0,353686.7,6
440000.0,353770.72,6
427000.0,354824.16,6
408000.0,355848.44,6
392000.0,360878.16,6
380000.0,366863.56,6
373000.0,370696.75,6
373000.0,374128.62,6
373000.0,376825.44,6
377000.0,378893.66,6
382000.0,379510.47,6
391000.0,379957.6,6
402000.0,380967.9,6
413000.0,379806.88,6
420000.0,376759.1,6
433000.0,373462.3,6
455000.0,369851.38,6
489000.0,366224.03,6
523000.0,362897.56,6
550000.0,360366.66,6
570000.0,359133.94,6
582000.0,359513.3,6
582000.0,360406.44,6
569000.0,373080.72,6
549000.0,391025.94,6
528000.0,407264.6,6
511000.0,418664.16,6
502000.0,427057.03,6
493000.0,433132.84,6
487000.0,437805.6,6
504000.0,444136.22,6
524000.0,447637.16,6
537000.0,446601.6,6
553000.0,446785.25,6
575000.0,442681.88,6
601000.0,433436.1,6
614000.0,423313.12,6
619000.0,418104.06,6
629000.0,421078.72,6
643000.0,425441.9,6
654000.0,432220.06,6
659000.0,431620.66,6
660000.0,428365.97,6
658000.0,426866.56,6
654000.0,426009.94,6
655000.0,429374.75,6
651000.0,437389.66,6
646000.0,443630.47,6
643000.0,445801.66,6
648000.0,447345.28,6
657000.0,451349.1,6
665000.0,455929.84,6
668000.0,462562.22,6
671000.0,468681.1,6
662000.0,472217.6,6
651000.0,473881.28,6
642000.0,475548.44,6
638000.0,478188.72,6
636000.0,482358.1,6
635000.0,488824.62,6
639000.0,502597.3,6
648000.0,514746.3,6
658000.0,516307.88,6
669000.0,511112.5,6
682000.0,508758.88,6
694000.0,510213.16,6
705000.0,510636.22,6
714000.0,530110.4,6
719000.0,601079.2,6
725000.0,647478.7,6
731000.0,675050.4,6
735000.0,692386.4,6
744000.0,699958.3,6
758000.0,707638.06,6
777000.0,725564.75,6
798000.0,737695.94,6
819000.0,740120.1,6
840000.0,732706.0,6
863000.0,739329.1,6
882000.0,750356.4,6
901000.0,751288.4,6
927000.0,751293.8,6
949000.0,828954.1,6
960000.0,903317.5,6
964000.0,939893.2,6
959000.0,960178.5,6
948000.0,973004.25,6
930000.0,977493.4,6
906000.0,978091.94,6
875000.0,979856.1,6
838000.0,971226.6,6
804000.0,958358.06,6
778000.0,938848.75,6
764000.0,915126.0,6
761000.0,887675.3,6
766000.0,860663.2,6
775000.0,841482.0,6
789000.0,829932.75,6
806000.0,813432.56,6
823000.0,792577.3,6
839000.0,771233.44,6
855000.0,745307.7,6
884000.0,742320.8,6
907999.94,826551.8,6
922000.0,935060.44,6
935000.0,993125.44,6
943000.0,1.0156517e+06,6
948000.0,1.021797e+06,6
950000.0,1.02229644e+06,6
943000.0,1.01858175e+06,6
936000.0,1.01075025e+06,6
930000.0,1.02165575e+06,6
914000.0,1.01680806e+06,6
896000.0,1.00411556e+06,6
873000.0,985073.9,6
844000.0,964763.6,6
813000.0,944501.5,6
781000.0,924402.1,6
746000.0,904088.06,6
712000.0,879811.56,6
681000.0,852875.56,6
655000.0,822436.06,6
637000.0,790224.25,6
621000.0,755565.9,6
609000.0,718154.44,6
598000.0,691012.3,6
585000.0,666649.9,6
573000.0,645861.6,6
562000.0,628168.4,6
551000.0,611888.2,6
539000.0,596647.2,6
533000.0,580715.4,6
528000.0,571335.8,6
523000.0,562926.94,6
523000.0,552398.25,6
526000.0,538486.9,6
532000.0,526560.6,6
538000.0,529952.2,6
546000.0,522499.12,6
559000.0,518209.97,6
575000.0,514383.16,6
590000.0,509311.0,6
602000.0,508922.06,6
607000.0,519004.34,6
609000.0,536180.25,6
611000.0,548151.7,6
614000.0,552915.3,6
616000.0,558189.44,6
617000.0,571957.75,6
617000.0,592741.44,6
617000.0,608188.6,6
612000.0,645539.4,6
603000.0,666283.56,6
590000.0,672144.9,6
575000.0,683728.1,6
556000.0,702240.9,6
536000.0,705646.4,6
512000.0,697384.1,6
486000.0,689132.7,6
458000.0,692055.5,6
430000.0,677341.2,6
406000.0,662711.2,6
389000.0,644030.94,6
376000.0,618572.9,6
366000.0,597073.4,6
352000.0,570073.5,6
338000.0,540201.56,6
326000.0,522462.5,6
314000.0,549315.56,6
304000.0,557756.3,6
297000.0,542499.75,6
289000.0,516488.75,6
285000.0,491185.0,6
278000.0,470032.53,6
274999.97,445969.47,6
271000.0,424406.72,6
271000.0,412600.78,6
272000.0,401778.84,6
270000.0,392475.12,6
262000.0,384908.53,6
258000.0,378715.28,6
257000.0,372945.1,6
237000.0,367962.03,6
225000.0,359916.53,6
221000.0,356818.5,6
220000.0,354863.84,6
217000.0,354647.84,6
211000.0,352830.78,6
209000.0,351731.6,6
209000.0,354041.72,6
212000.0,354626.62,6
212000.0,356748.06,6
212000.0,353743.9,6
212000.0,353918.66,6
218000.0,354175.22,6
225000.0,355086.47,6
233000.0,356359.38,6
244000.0,355650.03,6
255000.0,356624.12,6
265000.0,356707.16,6
274999.97,358105.34,6
282000.0,359086.3,6
290000.0,359926.3,6
292000.0,361086.03,6
290000.0,361997.7,6
287000.0,362223.47,6
283000.03,361765.28,6
274999.97,361218.6,6
270000.0,359323.66,6
266000.0,358684.22,6
262000.0,358537.22,6
259999.97,358322.75,6
267000.0,357562.4,6
280000.0,356319.97,6
286000.0,355265.75,6
291000.0,357096.1,6
290000.0,357290.47,6
282000.0,358610.5,6
270000.0,357805.0,6
267000.0,356201.16,6
244999.97,355173.62,6
229000.0,354542.03,6
218000.0,354996.9,6
211000.0,354918.88,6
208000.03,353988.44,6
204000.0,353093.2,6
205000.0,351321.53,6
202000.0,349029.97,6
214999.97,346920.72,6
238000.03,344928.34,6
259999.97,344166.94,6
278000.0,343045.66,6
293000.0,341441.2,6
303000.0,339884.97,6
302000.0,338717.34,6
299000.0,338810.0,6
296000.0,338497.4,6
297000.0,338557.3,6
302000.0,338869.84,6
306000.0,338690.7,6
304000.0,339634.28,6
309000.0,339980.44,6
307000.0,340106.75,6
301000.0,340019.3,6
292000.0,340295.53,6
293000.0,340891.9,6
284000.0,343004.75,6
269000.0,344069.16,6
253000.03,343953.75,6
234000.0,343336.97,6
220000.0,342633.8,6
210000.0,341945.9,6
211000.0,341341.94,6
214000.0,340202.03,6
213000.0,339091.2,6
213000.0,337468.56,6
214000.0,335964.66,6
199000.0,335538.53,6
192000.0,335106.38,6
182000.0,334161.16,6
175000.0,333449.62,6
169000.0,333134.62,6
163000.0,333293.44,6
155000.03,333068.12,6
148000.0,332425.78,6
146000.0,331858.8,6
146999.97,330970.84,6
145000.0,330415.3,6
148000.0,329875.7,6
158000.0,329579.6,6
156000.0,329285.28,6
153000.0,328571.78,6
154000.0,327571.56,6
153000.0,327299.9,6
155000.03,327671.2,6
154000.0,327982.4,6
168000.0,327138.53,6
172000.0,326894.06,6
168000.0,326398.78,6
167000.0,326067.2,6
170000.03,326533.34,6
168000.0,326938.47,6
160000.0,326772.06,6
163000.0,326767.12,6
164000.0,326655.2,6
173000.0,326945.44,6
168000.0,328473.25,6
161999.97,328881.8,6
163000.0,329049.75,6
175000.0,328868.0,6
192000.0,328009.5,6
167000.0,327857.34,6
161999.97,327974.38,6
160000.0,327618.4,6
148000.0,326987.06,6
134000.0,326467.47,6
131000.0,325955.2,6
134000.0,327018.53,6
134000.0,326531.22,6
139000.0,326448.75,6
141000.0,326298.78,6
143000.0,325536.94,6
153000.0,324955.28,6
157000.0,324809.9,6
157000.0,324453.4,6
154000.0,324447.5,6
156000.0,324368.66,6
156000.0,324160.25,6
175000.0,324146.66,6
183000.0,324077.12,6
187000.0,324077.44,6
176000.0,324384.12,6
168000.0,324941.44,6
171000.0,325176.1,6
174000.0,325918.62,6
183000.0,326849.84,6
184000.0,327368.2,6
187000.0,328009.06,6
194000.0,329106.5,6
209000.0,329579.75,6
216000.0,330074.62,6
212000.0,330533.94,6
217000.0,331464.9,6
221000.0,333095.34,6
232000.0,334704.22,6
236000.0,335464.38,6
216000.0,335485.56,6
198000.0,335549.3,6
188000.0,335833.25,6
181000.0,335798.5,6
185000.03,336050.97,6
175000.0,335728.4,6
170000.03,335274.8,6
166000.0,334759.06,6
167000.0,334483.8,6
171000.0,334109.84,6
167000.0,333530.12,6
164000.0,333137.88,6
160000.0,332841.47,6
170000.03,332839.1,6
188000.0,332729.53,6
197000.0,332135.12,6
197000.0,331641.1,6
195000.0,331466.4,6
197000.0,331390.97,6
196000.0,331964.72,6
188000.0,334848.44,6
186000.0,337617.88,6
189000.0,339318.97,6
190000.0,340915.12,6
180000.0,342148.2,6
177000.0,343104.03,6
181000.0,344182.2,6
189000.0,344826.2,6
204000.0,345073.97,6
207000.0,344621.8,6
209000.0,343573.47,6
193000.0,342490.1,6
185000.03,341697.62,6
183000.0,341235.16,6
185000.03,340885.6,6
190000.0,340450.97,6
192000.0,340005.0,6
199999.97,339588.9,6
214999.97,339489.06,6
201000.0,340578.3,6
189000.0,341501.72,6
175000.0,341964.12,6
168000.0,342223.2,6
166000.0,342591.34,6
169000.0,342408.34,6
174000.0,342357.8,6
181000.0,342042.34,6
185000.03,341630.5,6
187000.0,341012.66,6
185000.03,340463.34,6
201000.0,340044.4,6
214000.0,339447.84,6
231000.0,340675.94,6
267000.0,341118.16,6
266000.0,341694.6,6
259999.97,343043.16,6
263000.0,345528.56,6
259000.0,347967.53,6
262000.0,350447.12,6
268000.03,352621.16,6
279000.0,354692.94,6
294000.0,356008.62,6
325000.0,356871.44,6
370000.0,357056.72,6
412000.0,356230.38,6
446000.0,355283.3,6
473000.0,355323.53,6
489000.0,357652.6,6
506000.0,366145.94,6
539000.0,388239.38,6
553000.0,404188.6,6
564000.0,420767.22,6
571000.0,439069.12,6
567000.0,453548.72,6
564000.0,460329.56,6
571000.0,463925.9,6
584000.0,464787.22,6
602000.0,460851.16,6
624000.0,453973.38,6
650000.0,443682.66,6
666000.0,430642.3,6
683000.0,417935.34,6
698000.0,407351.9,6
712000.0,405684.9,6
724000.0,425400.8,6
732000.0,479811.53,6
736000.0,533923.75,6
